Date       ,Time     ,Temperature ,Dew Point ,Humidity ,Wind ,Wind Speed ,Wind Gust ,Pressure ,Precip. ,Condition
2011-02-04 ,9:20 PM  ,41 °F       ,0 °F      ,70 %     ,NE   ,12 mph     ,0 mph     ,29.93 in ,0.0 in  ,Mostly Cloudy
2011-02-04 ,9:50 PM  ,41 °F       ,0 °F      ,70 %     ,NE   ,10 mph     ,0 mph     ,29.93 in ,0.0 in  ,Mostly Cloudy
2011-02-04 ,10:20 PM ,41 °F       ,30 °F     ,65 %     ,NE   ,10 mph     ,0 mph     ,29.93 in ,0.0 in  ,Mostly Cloudy
2011-02-04 ,10:50 PM ,41 °F       ,30 °F     ,65 %     ,NE   ,9 mph      ,0 mph     ,29.96 in ,0.0 in  ,Partly Cloudy
2011-02-04 ,11:20 PM ,41 °F       ,30 °F     ,65 %     ,NNE  ,9 mph      ,0 mph     ,29.96 in ,0.0 in  ,Mostly Cloudy
2011-02-04 ,11:50 PM ,39 °F       ,30 °F     ,70 %     ,NE   ,8 mph      ,0 mph     ,29.96 in ,0.0 in  ,Mostly Cloudy
2011-02-04 ,12:20 AM ,41 °F       ,28 °F     ,61 %     ,NE   ,9 mph      ,0 mph     ,29.96 in ,0.0 in  ,Mostly Cloudy
2011-02-05 ,12:50 AM ,41 °F       ,30 °F     ,65 %     ,NE   ,8 mph      ,0 mph     ,29.96 in ,0.0 in  ,Mostly Cloudy
2011-02-05 ,1:20 AM  ,39 °F       ,30 °F     ,70 %     ,NE   ,8 mph      ,0 mph     ,29.96 in ,0.0 in  ,Mostly Cloudy
2011-02-05 ,1:50 AM  ,39 °F       ,30 °F     ,70 %     ,NNE  ,8 mph      ,0 mph     ,29.96 in ,0.0 in  ,Mostly Cloudy
2011-02-05 ,2:20 AM  ,39 °F       ,30 °F     ,70 %     ,NE   ,7 mph      ,0 mph     ,29.96 in ,0.0 in  ,Mostly Cloudy
2011-02-05 ,2:50 AM  ,39 °F       ,30 °F     ,70 %     ,NE   ,7 mph      ,0 mph     ,29.96 in ,0.0 in  ,Mostly Cloudy
2011-02-05 ,3:20 AM  ,39 °F       ,28 °F     ,65 %     ,NE   ,9 mph      ,0 mph     ,29.96 in ,0.0 in  ,Mostly Cloudy
2011-02-05 ,3:50 AM  ,37 °F       ,28 °F     ,70 %     ,NNE  ,9 mph      ,0 mph     ,29.96 in ,0.0 in  ,Mostly Cloudy
2011-02-05 ,4:20 AM  ,37 °F       ,28 °F     ,70 %     ,NNE  ,9 mph      ,0 mph     ,29.96 in ,0.0 in  ,Partly Cloudy
2011-02-05 ,4:50 AM  ,37 °F       ,28 °F     ,70 %     ,NNE  ,8 mph      ,0 mph     ,29.96 in ,0.0 in  ,Partly Cloudy
2011-02-05 ,5:20 AM  ,36 °F       ,28 °F     ,75 %     ,NNE  ,7 mph      ,0 mph     ,29.93 in ,0.0 in  ,Fair
2011-02-05 ,5:50 AM  ,34 °F       ,28 °F     ,81 %     ,NNE  ,5 mph      ,0 mph     ,29.93 in ,0.0 in  ,Fair
2011-02-05 ,6:20 AM  ,36 °F       ,28 °F     ,75 %     ,NE   ,5 mph      ,0 mph     ,29.93 in ,0.0 in  ,Fair
2011-02-05 ,6:50 AM  ,34 °F       ,28 °F     ,81 %     ,NNE  ,3 mph      ,0 mph     ,29.93 in ,0.0 in  ,Fair
2011-02-05 ,7:20 AM  ,34 °F       ,28 °F     ,81 %     ,NNE  ,6 mph      ,0 mph     ,29.93 in ,0.0 in  ,Fair
2011-02-05 ,7:50 AM  ,34 °F       ,28 °F     ,81 %     ,NNE  ,6 mph      ,0 mph     ,29.93 in ,0.0 in  ,Fair
2011-02-05 ,8:20 AM  ,34 °F       ,28 °F     ,81 %     ,NNE  ,6 mph      ,0 mph     ,29.93 in ,0.0 in  ,Fair
2011-02-05 ,8:50 AM  ,34 °F       ,28 °F     ,81 %     ,NNE  ,6 mph      ,0 mph     ,29.93 in ,0.0 in  ,Fair
2011-02-05 ,9:20 AM  ,36 °F       ,30 °F     ,81 %     ,NE   ,5 mph      ,0 mph     ,29.96 in ,0.0 in  ,Fair
2011-02-05 ,9:50 AM  ,39 °F       ,30 °F     ,70 %     ,NNE  ,6 mph      ,0 mph     ,29.96 in ,0.0 in  ,Fair
2011-02-05 ,10:20 AM ,41 °F       ,30 °F     ,65 %     ,NNE  ,6 mph      ,0 mph     ,29.96 in ,0.0 in  ,Fair
2011-02-05 ,10:50 AM ,43 °F       ,0 °F      ,66 %     ,NNE  ,6 mph      ,0 mph     ,29.96 in ,0.0 in  ,Fair
2011-02-05 ,11:20 AM ,43 °F       ,30 °F     ,61 %     ,VAR  ,3 mph      ,0 mph     ,29.96 in ,0.0 in  ,Fair
2011-02-05 ,11:50 AM ,45 °F       ,30 °F     ,57 %     ,VAR  ,1 mph      ,0 mph     ,29.93 in ,0.0 in  ,Fair
2011-02-05 ,12:20 PM ,45 °F       ,30 °F     ,57 %     ,VAR  ,3 mph      ,0 mph     ,29.93 in ,0.0 in  ,Fair
2011-02-05 ,12:50 PM ,46 °F       ,30 °F     ,53 %     ,SSW  ,6 mph      ,0 mph     ,29.93 in ,0.0 in  ,Fair
2011-02-05 ,1:20 PM  ,45 °F       ,28 °F     ,53 %     ,SSW  ,7 mph      ,0 mph     ,29.93 in ,0.0 in  ,Fair
2011-02-05 ,1:50 PM  ,46 °F       ,30 °F     ,53 %     ,SW   ,8 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,2:20 PM  ,46 °F       ,34 °F     ,62 %     ,WSW  ,7 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,2:50 PM  ,46 °F       ,0 °F      ,57 %     ,WSW  ,6 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,3:20 PM  ,46 °F       ,0 °F      ,57 %     ,SW   ,8 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,3:50 PM  ,46 °F       ,0 °F      ,57 %     ,WSW  ,8 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,4:20 PM  ,46 °F       ,34 °F     ,62 %     ,SW   ,8 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,4:50 PM  ,46 °F       ,0 °F      ,57 %     ,SW   ,7 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,5:20 PM  ,46 °F       ,0 °F      ,57 %     ,WSW  ,7 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,5:50 PM  ,45 °F       ,0 °F      ,61 %     ,SW   ,5 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-05 ,6:20 PM  ,45 °F       ,34 °F     ,66 %     ,SSW  ,5 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-05 ,6:50 PM  ,43 °F       ,36 °F     ,76 %     ,SW   ,7 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,7:20 PM  ,43 °F       ,36 °F     ,76 %     ,WSW  ,3 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,7:50 PM  ,41 °F       ,36 °F     ,81 %     ,SSW  ,5 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,8:20 PM  ,43 °F       ,36 °F     ,76 %     ,SSW  ,6 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,8:50 PM  ,41 °F       ,36 °F     ,81 %     ,SW   ,6 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,9:20 PM  ,41 °F       ,36 °F     ,81 %     ,SSW  ,7 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,9:50 PM  ,41 °F       ,36 °F     ,81 %     ,WSW  ,6 mph      ,0 mph     ,29.93 in ,0.0 in  ,Fair
2011-02-05 ,10:20 PM ,41 °F       ,37 °F     ,87 %     ,SSW  ,5 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,10:50 PM ,43 °F       ,37 °F     ,81 %     ,SSW  ,3 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,11:20 PM ,43 °F       ,37 °F     ,81 %     ,S    ,6 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,11:50 PM ,43 °F       ,37 °F     ,81 %     ,SSW  ,5 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-05 ,12:20 AM ,41 °F       ,37 °F     ,87 %     ,SSE  ,2 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-06 ,12:50 AM ,41 °F       ,37 °F     ,87 %     ,S    ,5 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,1:20 AM  ,41 °F       ,37 °F     ,87 %     ,SSE  ,1 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-06 ,1:50 AM  ,41 °F       ,36 °F     ,81 %     ,SSE  ,3 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-06 ,2:20 AM  ,41 °F       ,37 °F     ,87 %     ,S    ,3 mph      ,0 mph     ,29.90 in ,0.0 in  ,Fair
2011-02-06 ,2:50 AM  ,41 °F       ,37 °F     ,87 %     ,SSW  ,6 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,3:20 AM  ,41 °F       ,37 °F     ,87 %     ,SSE  ,3 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,3:50 AM  ,43 °F       ,36 °F     ,76 %     ,S    ,6 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,4:20 AM  ,41 °F       ,36 °F     ,81 %     ,SSE  ,6 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,4:50 AM  ,41 °F       ,34 °F     ,76 %     ,S    ,6 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,5:20 AM  ,41 °F       ,36 °F     ,81 %     ,S    ,6 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,5:50 AM  ,39 °F       ,0 °F      ,75 %     ,SSW  ,5 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,6:20 AM  ,39 °F       ,0 °F      ,75 %     ,CALM ,0 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,6:50 AM  ,39 °F       ,0 °F      ,75 %     ,CALM ,0 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,7:20 AM  ,39 °F       ,34 °F     ,81 %     ,CALM ,0 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,7:50 AM  ,39 °F       ,30 °F     ,70 %     ,W    ,3 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,8:20 AM  ,39 °F       ,30 °F     ,70 %     ,SW   ,1 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,8:50 AM  ,41 °F       ,0 °F      ,70 %     ,WSW  ,2 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,9:20 AM  ,43 °F       ,0 °F      ,66 %     ,SW   ,6 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,9:50 AM  ,45 °F       ,0 °F      ,61 %     ,SSW  ,7 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,10:20 AM ,46 °F       ,34 °F     ,62 %     ,S    ,6 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,10:50 AM ,48 °F       ,30 °F     ,50 %     ,S    ,2 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,11:50 AM ,52 °F       ,28 °F     ,41 %     ,WSW  ,9 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-06 ,12:20 PM ,52 °F       ,28 °F     ,41 %     ,W    ,17 mph     ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-06 ,12:50 PM ,54 °F       ,30 °F     ,41 %     ,WSW  ,16 mph     ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-06 ,1:20 PM  ,54 °F       ,28 °F     ,38 %     ,WSW  ,17 mph     ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-06 ,1:50 PM  ,54 °F       ,30 °F     ,41 %     ,WSW  ,20 mph     ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-06 ,2:20 PM  ,54 °F       ,28 °F     ,38 %     ,WSW  ,16 mph     ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-06 ,2:50 PM  ,54 °F       ,28 °F     ,38 %     ,WSW  ,15 mph     ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-06 ,3:20 PM  ,54 °F       ,27 °F     ,35 %     ,WSW  ,17 mph     ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-06 ,3:50 PM  ,55 °F       ,27 °F     ,33 %     ,WSW  ,16 mph     ,0 mph     ,29.78 in ,0.0 in  ,Fair
2011-02-06 ,4:20 PM  ,55 °F       ,28 °F     ,36 %     ,WSW  ,13 mph     ,0 mph     ,29.78 in ,0.0 in  ,Fair
2011-02-06 ,4:50 PM  ,55 °F       ,27 °F     ,33 %     ,WSW  ,14 mph     ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-06 ,5:20 PM  ,54 °F       ,28 °F     ,38 %     ,WSW  ,9 mph      ,0 mph     ,29.78 in ,0.0 in  ,Fair
2011-02-06 ,5:50 PM  ,54 °F       ,28 °F     ,38 %     ,SW   ,6 mph      ,0 mph     ,29.78 in ,0.0 in  ,Fair
2011-02-06 ,6:20 PM  ,52 °F       ,30 °F     ,44 %     ,SW   ,7 mph      ,0 mph     ,29.78 in ,0.0 in  ,Fair
2011-02-06 ,6:50 PM  ,52 °F       ,0 °F      ,47 %     ,SW   ,7 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-06 ,7:20 PM  ,52 °F       ,0 °F      ,47 %     ,SSW  ,3 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-06 ,7:50 PM  ,50 °F       ,0 °F      ,50 %     ,WSW  ,6 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-06 ,8:20 PM  ,50 °F       ,34 °F     ,54 %     ,SW   ,5 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-06 ,8:50 PM  ,50 °F       ,36 °F     ,58 %     ,VAR  ,2 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-06 ,9:20 PM  ,50 °F       ,37 °F     ,62 %     ,SSE  ,1 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-06 ,9:50 PM  ,48 °F       ,34 °F     ,57 %     ,VAR  ,3 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-06 ,10:20 PM ,46 °F       ,34 °F     ,62 %     ,S    ,5 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-06 ,10:50 PM ,46 °F       ,36 °F     ,66 %     ,VAR  ,1 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-06 ,11:20 PM ,46 °F       ,36 °F     ,66 %     ,CALM ,0 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-06 ,11:50 PM ,46 °F       ,36 °F     ,66 %     ,VAR  ,1 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-06 ,12:20 AM ,43 °F       ,36 °F     ,76 %     ,S    ,1 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-07 ,12:50 AM ,43 °F       ,34 °F     ,70 %     ,VAR  ,2 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-07 ,1:20 AM  ,43 °F       ,36 °F     ,76 %     ,S    ,1 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-07 ,1:50 AM  ,45 °F       ,36 °F     ,71 %     ,CALM ,0 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,2:20 AM  ,43 °F       ,36 °F     ,76 %     ,CALM ,0 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-07 ,2:50 AM  ,41 °F       ,34 °F     ,76 %     ,N    ,2 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-07 ,3:20 AM  ,41 °F       ,36 °F     ,81 %     ,VAR  ,1 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,3:50 AM  ,41 °F       ,36 °F     ,81 %     ,N    ,1 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,4:20 AM  ,41 °F       ,36 °F     ,81 %     ,ENE  ,1 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-07 ,4:50 AM  ,37 °F       ,34 °F     ,87 %     ,NNE  ,1 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,5:20 AM  ,41 °F       ,36 °F     ,81 %     ,VAR  ,1 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,5:50 AM  ,37 °F       ,36 °F     ,93 %     ,NNE  ,1 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,6:20 AM  ,37 °F       ,36 °F     ,93 %     ,NNE  ,1 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,6:50 AM  ,37 °F       ,36 °F     ,93 %     ,NNE  ,5 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,7:20 AM  ,37 °F       ,34 °F     ,87 %     ,NE   ,5 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,7:50 AM  ,37 °F       ,34 °F     ,87 %     ,NNE  ,6 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,8:20 AM  ,37 °F       ,34 °F     ,87 %     ,NNE  ,6 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,8:50 AM  ,37 °F       ,36 °F     ,93 %     ,NNE  ,6 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,9:20 AM  ,41 °F       ,36 °F     ,81 %     ,NE   ,7 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,9:50 AM  ,43 °F       ,37 °F     ,81 %     ,ENE  ,6 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,10:20 AM ,45 °F       ,37 °F     ,76 %     ,NE   ,3 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,10:50 AM ,48 °F       ,37 °F     ,66 %     ,NE   ,5 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,11:20 AM ,50 °F       ,36 °F     ,58 %     ,NNE  ,5 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,11:50 AM ,52 °F       ,0 °F      ,47 %     ,NE   ,5 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,12:20 PM ,54 °F       ,34 °F     ,47 %     ,VAR  ,2 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,12:50 PM ,54 °F       ,34 °F     ,47 %     ,VAR  ,3 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,1:20 PM  ,55 °F       ,34 °F     ,44 %     ,VAR  ,3 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,1:50 PM  ,57 °F       ,36 °F     ,44 %     ,VAR  ,2 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,2:20 PM  ,57 °F       ,36 °F     ,44 %     ,VAR  ,2 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,2:50 PM  ,57 °F       ,37 °F     ,48 %     ,SW   ,6 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,3:20 PM  ,55 °F       ,37 °F     ,51 %     ,SW   ,7 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-07 ,3:50 PM  ,57 °F       ,37 °F     ,48 %     ,SW   ,6 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-07 ,4:20 PM  ,57 °F       ,37 °F     ,48 %     ,SW   ,7 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-07 ,4:50 PM  ,55 °F       ,39 °F     ,54 %     ,WSW  ,5 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-07 ,5:20 PM  ,54 °F       ,39 °F     ,58 %     ,NNE  ,12 mph     ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,5:50 PM  ,52 °F       ,37 °F     ,58 %     ,N    ,10 mph     ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,6:20 PM  ,50 °F       ,36 °F     ,58 %     ,N    ,9 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,6:50 PM  ,48 °F       ,36 °F     ,62 %     ,N    ,7 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,7:20 PM  ,46 °F       ,36 °F     ,66 %     ,N    ,6 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,7:50 PM  ,45 °F       ,36 °F     ,71 %     ,N    ,6 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,8:20 PM  ,45 °F       ,36 °F     ,71 %     ,N    ,3 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,8:50 PM  ,46 °F       ,36 °F     ,66 %     ,N    ,6 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,9:20 PM  ,45 °F       ,34 °F     ,66 %     ,VAR  ,3 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,9:50 PM  ,45 °F       ,34 °F     ,66 %     ,NE   ,2 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,10:20 PM ,43 °F       ,34 °F     ,70 %     ,NE   ,5 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,10:50 PM ,43 °F       ,36 °F     ,76 %     ,NE   ,5 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,11:20 PM ,41 °F       ,36 °F     ,81 %     ,NE   ,3 mph      ,0 mph     ,29.87 in ,0.0 in  ,Fair
2011-02-07 ,11:50 PM ,41 °F       ,36 °F     ,81 %     ,NNE  ,3 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-07 ,12:20 AM ,43 °F       ,36 °F     ,76 %     ,VAR  ,1 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,12:50 AM ,41 °F       ,34 °F     ,76 %     ,NE   ,2 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,1:20 AM  ,41 °F       ,34 °F     ,76 %     ,NE   ,2 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,1:50 AM  ,39 °F       ,34 °F     ,81 %     ,NNE  ,3 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,2:20 AM  ,37 °F       ,0 °F      ,81 %     ,NE   ,5 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,2:50 AM  ,37 °F       ,34 °F     ,87 %     ,NE   ,5 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,3:20 AM  ,39 °F       ,34 °F     ,81 %     ,NE   ,3 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,3:50 AM  ,39 °F       ,36 °F     ,87 %     ,VAR  ,2 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,4:20 AM  ,39 °F       ,34 °F     ,81 %     ,CALM ,0 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,4:50 AM  ,37 °F       ,34 °F     ,87 %     ,CALM ,0 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,5:20 AM  ,37 °F       ,0 °F      ,81 %     ,CALM ,0 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,5:50 AM  ,36 °F       ,0 °F      ,87 %     ,CALM ,0 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,6:20 AM  ,39 °F       ,34 °F     ,81 %     ,CALM ,0 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,6:50 AM  ,37 °F       ,34 °F     ,87 %     ,NE   ,1 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,7:20 AM  ,36 °F       ,0 °F      ,87 %     ,CALM ,0 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,7:50 AM  ,37 °F       ,34 °F     ,87 %     ,CALM ,0 mph      ,0 mph     ,29.84 in ,0.0 in  ,Partly Cloudy
2011-02-08 ,8:20 AM  ,39 °F       ,36 °F     ,87 %     ,NNE  ,2 mph      ,0 mph     ,29.84 in ,0.0 in  ,Partly Cloudy
2011-02-08 ,8:50 AM  ,39 °F       ,36 °F     ,87 %     ,CALM ,0 mph      ,0 mph     ,29.84 in ,0.0 in  ,Partly Cloudy
2011-02-08 ,9:20 AM  ,41 °F       ,37 °F     ,87 %     ,CALM ,0 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,9:50 AM  ,48 °F       ,43 °F     ,82 %     ,CALM ,0 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,10:20 AM ,46 °F       ,39 °F     ,76 %     ,VAR  ,2 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,10:50 AM ,48 °F       ,41 °F     ,76 %     ,S    ,3 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,11:50 AM ,52 °F       ,41 °F     ,67 %     ,SW   ,5 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,12:20 PM ,52 °F       ,41 °F     ,67 %     ,SW   ,5 mph      ,0 mph     ,29.84 in ,0.0 in  ,Fair
2011-02-08 ,12:50 PM ,54 °F       ,41 °F     ,62 %     ,WSW  ,6 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-08 ,1:20 PM  ,55 °F       ,39 °F     ,54 %     ,SW   ,6 mph      ,0 mph     ,29.81 in ,0.0 in  ,Fair
2011-02-08 ,1:50 PM  ,55 °F       ,37 °F     ,51 %     ,SW   ,6 mph      ,0 mph     ,29.78 in ,0.0 in  ,Fair
2011-02-08 ,2:20 PM  ,55 °F       ,37 °F     ,51 %     ,WSW  ,7 mph      ,0 mph     ,29.78 in ,0.0 in  ,Fair
2011-02-08 ,2:50 PM  ,57 °F       ,39 °F     ,51 %     ,SSW  ,6 mph      ,0 mph     ,29.78 in ,0.0 in  ,Fair
2011-02-08 ,3:20 PM  ,55 °F       ,37 °F     ,51 %     ,SW   ,5 mph      ,0 mph     ,29.78 in ,0.0 in  ,Fair
2011-02-08 ,3:50 PM  ,55 °F       ,39 °F     ,54 %     ,WSW  ,6 mph      ,0 mph     ,29.75 in ,0.0 in  ,Fair
2011-02-08 ,4:20 PM  ,55 °F       ,37 °F     ,51 %     ,SSW  ,6 mph      ,0 mph     ,29.75 in ,0.0 in  ,Fair
